,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
237,87.0,95.0,927.0,884.0,-200.0,1305.0,1573.0,195.0,9476.0,76.0,423.0,17.0,21.0
238,76.0,79.0,766.0,844.0,-200.0,1283.0,1539.0,195.0,9493.0,67.0,423.0,16.0,17.0
239,94.0,119.0,941.0,967.0,-200.0,1392.0,1649.0,191.0,9556.0,97.0,438.0,21.0,16.0
240,110.0,142.0,1146.0,1063.0,-200.0,1452.0,1774.0,185.0,9744.0,124.0,463.0,23.0,21.0
241,136.0,215.0,1417.0,1199.0,-200.0,1633.0,1919.0,174.0,10159.0,166.0,516.0,35.0,23.0
242,139.0,229.0,1442.0,1191.0,-200.0,1625.0,1885.0,171.0,9914.0,164.0,513.0,39.0,35.0
243,125.0,206.0,1323.0,1108.0,-200.0,1535.0,1820.0,164.0,9964.0,137.0,538.0,33.0,39.0
244,111.0,147.0,1125.0,973.0,-200.0,1323.0,1712.0,162.0,10132.0,99.0,554.0,23.0,33.0
245,97.0,122.0,1036.0,937.0,-200.0,1309.0,1672.0,159.0,10356.0,89.0,577.0,21.0,23.0
246,107.0,175.0,1202.0,999.0,-200.0,1456.0,1714.0,157.0,10396.0,106.0,586.0,28.0,21.0
247,90.0,133.0,1054.0,872.0,-200.0,1300.0,1577.0,151.0,10398.0,74.0,609.0,21.0,28.0
248,84.0,89.0,903.0,823.0,-200.0,1203.0,1526.0,156.0,9951.0,62.0,566.0,16.0,21.0
249,-200.0,-200.0,885.0,836.0,-200.0,1195.0,1554.0,152.0,9941.0,65.0,579.0,16.0,16.0
250,87.0,85.0,818.0,802.0,-200.0,1117.0,1539.0,154.0,10021.0,58.0,578.0,-200.0,16.0
251,66.0,55.0,700.0,711.0,-200.0,1062.0,1461.0,149.0,10196.0,40.0,606.0,11.0,-200.0
252,36.0,24.0,580.0,594.0,-200.0,947.0,1390.0,145.0,10316.0,21.0,630.0,7.0,11.0
253,62.0,72.0,815.0,687.0,-200.0,1065.0,1492.0,142.0,10630.0,36.0,662.0,8.0,7.0
254,91.0,122.0,1035.0,734.0,-200.0,1155.0,1528.0,145.0,10704.0,44.0,653.0,12.0,8.0
255,89.0,111.0,1067.0,782.0,-200.0,1220.0,1560.0,153.0,10730.0,54.0,621.0,14.0,12.0
256,93.0,123.0,1114.0,862.0,-200.0,1301.0,1633.0,163.0,10868.0,71.0,590.0,17.0,14.0
257,81.0,106.0,1000.0,870.0,-200.0,1279.0,1646.0,189.0,10700.0,73.0,496.0,18.0,17.0
258,82.0,103.0,906.0,883.0,-200.0,1267.0,1617.0,194.0,10249.0,76.0,461.0,18.0,18.0
259,80.0,102.0,822.0,848.0,-200.0,1239.0,1568.0,208.0,10091.0,68.0,416.0,19.0,18.0
260,48.0,48.0,610.0,742.0,-200.0,1128.0,1507.0,214.0,10126.0,46.0,403.0,13.0,19.0
261,61.0,63.0,657.0,916.0,-200.0,1243.0,1669.0,212.0,9791.0,84.0,393.0,16.0,13.0
262,89.0,98.0,647.0,853.0,-200.0,1208.0,1506.0,203.0,8942.0,69.0,380.0,19.0,16.0
263,105.0,132.0,762.0,938.0,-200.0,1306.0,1607.0,194.0,9206.0,90.0,413.0,23.0,19.0
264,116.0,173.0,1122.0,1151.0,-200.0,1546.0,1874.0,185.0,9252.0,151.0,438.0,38.0,23.0
265,119.0,185.0,1130.0,1071.0,-200.0,1501.0,1744.0,178.0,9689.0,126.0,481.0,35.0,38.0
266,144.0,266.0,1637.0,1153.0,-200.0,1605.0,1840.0,179.0,9520.0,151.0,469.0,43.0,35.0
267,123.0,188.0,1272.0,974.0,-200.0,1316.0,1673.0,174.0,9688.0,99.0,491.0,28.0,43.0
268,105.0,122.0,1098.0,898.0,-200.0,1195.0,1594.0,170.0,9914.0,80.0,517.0,19.0,28.0
269,93.0,112.0,1066.0,896.0,-200.0,1211.0,1624.0,164.0,10198.0,79.0,551.0,19.0,19.0
270,86.0,93.0,909.0,815.0,-200.0,1161.0,1582.0,161.0,10919.0,61.0,600.0,17.0,19.0
271,76.0,74.0,818.0,767.0,-200.0,1095.0,1547.0,158.0,10805.0,51.0,605.0,15.0,17.0
272,33.0,23.0,472.0,563.0,-200.0,897.0,1355.0,163.0,10491.0,17.0,570.0,6.0,15.0
273,-200.0,-200.0,394.0,468.0,-200.0,842.0,1274.0,169.0,10309.0,7.0,539.0,4.0,6.0
274,27.0,17.0,396.0,481.0,-200.0,854.0,1304.0,161.0,10153.0,8.0,559.0,-200.0,4.0
275,23.0,15.0,378.0,472.0,-200.0,845.0,1278.0,165.0,10049.0,7.0,539.0,3.0,-200.0
276,46.0,41.0,432.0,586.0,-200.0,942.0,1373.0,164.0,9979.0,20.0,540.0,6.0,3.0
277,76.0,86.0,699.0,768.0,-200.0,1090.0,1538.0,157.0,10195.0,51.0,576.0,12.0,6.0
278,116.0,226.0,1252.0,1230.0,-200.0,1514.0,1996.0,158.0,9571.0,177.0,537.0,36.0,12.0
279,115.0,214.0,1237.0,1252.0,-200.0,1379.0,1962.0,174.0,8281.0,184.0,421.0,37.0,36.0
280,83.0,115.0,772.0,854.0,-200.0,1074.0,1484.0,179.0,7793.0,69.0,384.0,18.0,37.0
281,87.0,124.0,766.0,868.0,-200.0,1090.0,1509.0,185.0,7764.0,73.0,367.0,16.0,18.0
282,90.0,122.0,829.0,964.0,-200.0,1110.0,1577.0,210.0,7263.0,96.0,296.0,19.0,16.0
283,87.0,107.0,783.0,994.0,-200.0,1102.0,1599.0,213.0,7067.0,104.0,281.0,2.0,19.0
284,99.0,133.0,822.0,1021.0,-200.0,1100.0,1607.0,213.0,6539.0,112.0,261.0,22.0,2.0
285,99.0,130.0,813.0,1003.0,-200.0,1094.0,1574.0,213.0,6681.0,107.0,268.0,21.0,22.0
286,101.0,150.0,813.0,1034.0,451.0,1076.0,1544.0,213.0,6060.0,116.0,242.0,23.0,21.0
287,103.0,138.0,850.0,1062.0,185.0,1152.0,1606.0,202.0,6682.0,124.0,285.0,26.0,23.0
288,129.0,213.0,1276.0,1249.0,426.0,1407.0,1932.0,170.0,8264.0,183.0,431.0,38.0,26.0
289,143.0,232.0,1401.0,1325.0,672.0,1438.0,1993.0,156.0,8347.0,210.0,474.0,44.0,38.0
290,146.0,238.0,1356.0,1325.0,624.0,1425.0,1965.0,153.0,8178.0,210.0,474.0,45.0,44.0
291,124.0,180.0,1243.0,1131.0,325.0,1279.0,1758.0,145.0,8177.0,145.0,497.0,33.0,45.0
292,113.0,128.0,1083.0,916.0,143.0,1132.0,1561.0,139.0,8231.0,84.0,520.0,2.0,33.0
293,80.0,65.0,795.0,729.0,89.0,1006.0,1370.0,145.0,8106.0,43.0,494.0,11.0,2.0
294,72.0,53.0,735.0,700.0,73.0,982.0,1359.0,138.0,8071.0,38.0,514.0,9.0,11.0
295,64.0,47.0,684.0,636.0,48.0,969.0,1309.0,140.0,8163.0,27.0,513.0,8.0,9.0
296,70.0,51.0,714.0,621.0,47.0,941.0,1330.0,130.0,8444.0,25.0,568.0,7.0,8.0
297,-200.0,-200.0,456.0,522.0,36.0,892.0,1285.0,110.0,9215.0,12.0,700.0,5.0,7.0
298,31.0,20.0,401.0,478.0,25.0,855.0,1261.0,101.0,9483.0,8.0,768.0,-200.0,5.0
299,22.0,13.0,361.0,459.0,19.0,834.0,1212.0,88.0,9147.0,6.0,805.0,3.0,-200.0
300,47.0,33.0,418.0,567.0,26.0,909.0,1287.0,96.0,9004.0,18.0,754.0,5.0,3.0
301,88.0,103.0,616.0,745.0,60.0,1061.0,1429.0,98.0,9093.0,46.0,750.0,11.0,5.0
302,130.0,224.0,1089.0,1124.0,248.0,1441.0,1829.0,100.0,9117.0,142.0,742.0,3.0,11.0
303,132.0,244.0,1329.0,1325.0,535.0,1498.0,2095.0,112.0,9232.0,210.0,697.0,38.0,3.0
304,132.0,237.0,1311.0,1185.0,340.0,1343.0,1857.0,120.0,8803.0,162.0,629.0,34.0,38.0
305,131.0,220.0,1236.0,1166.0,325.0,1308.0,1794.0,128.0,8210.0,155.0,558.0,3.0,34.0
306,129.0,207.0,1147.0,1097.0,267.0,1209.0,1746.0,131.0,8234.0,134.0,548.0,27.0,3.0
307,132.0,208.0,1301.0,1207.0,325.0,1310.0,1847.0,138.0,8351.0,169.0,534.0,35.0,27.0
308,110.0,160.0,1097.0,1064.0,268.0,1171.0,1639.0,160.0,7674.0,124.0,424.0,28.0,35.0
309,99.0,131.0,900.0,980.0,136.0,1112.0,1589.0,141.0,7971.0,101.0,498.0,19.0,28.0
310,100.0,128.0,781.0,927.0,118.0,1132.0,1570.0,120.0,8537.0,87.0,611.0,2.0,19.0
311,122.0,176.0,1013.0,1111.0,276.0,1225.0,1719.0,136.0,8465.0,138.0,546.0,3.0,2.0
312,97.0,107.0,790.0,953.0,151.0,1065.0,1514.0,137.0,7695.0,93.0,495.0,19.0,3.0
313,112.0,131.0,1059.0,1084.0,236.0,1236.0,1688.0,117.0,7822.0,130.0,571.0,27.0,19.0
314,128.0,166.0,1205.0,1126.0,220.0,1309.0,1722.0,115.0,7867.0,143.0,582.0,33.0,27.0
315,101.0,89.0,975.0,884.0,87.0,1089.0,1487.0,126.0,7881.0,76.0,542.0,17.0,33.0
316,96.0,81.0,896.0,776.0,81.0,1000.0,1375.0,120.0,7664.0,53.0,549.0,13.0,17.0
317,86.0,78.0,911.0,782.0,74.0,1041.0,1425.0,110.0,8057.0,54.0,614.0,13.0,13.0
318,85.0,70.0,902.0,756.0,55.0,1045.0,1411.0,111.0,8199.0,49.0,622.0,12.0,13.0
319,79.0,76.0,832.0,744.0,74.0,997.0,1405.0,108.0,8082.0,46.0,625.0,11.0,12.0
320,61.0,43.0,715.0,634.0,35.0,948.0,1326.0,113.0,8025.0,27.0,600.0,9.0,11.0
321,-200.0,-200.0,683.0,551.0,29.0,878.0,1272.0,106.0,7856.0,16.0,616.0,6.0,9.0
322,66.0,44.0,721.0,559.0,29.0,908.0,1287.0,102.0,7813.0,17.0,627.0,-200.0,6.0
323,54.0,34.0,648.0,522.0,20.0,892.0,1255.0,109.0,7628.0,12.0,586.0,6.0,-200.0
324,57.0,43.0,612.0,561.0,32.0,954.0,1255.0,108.0,7382.0,17.0,572.0,8.0,6.0
325,75.0,79.0,800.0,751.0,84.0,1045.0,1403.0,104.0,7455.0,48.0,592.0,12.0,8.0
326,97.0,174.0,1173.0,1109.0,245.0,1383.0,1706.0,110.0,7501.0,138.0,573.0,31.0,12.0
327,110.0,235.0,1519.0,1395.0,553.0,1597.0,2080.0,112.0,7565.0,237.0,569.0,44.0,31.0
328,113.0,218.0,1287.0,1124.0,450.0,1318.0,1770.0,121.0,7734.0,142.0,549.0,34.0,44.0
329,88.0,136.0,966.0,898.0,118.0,1138.0,1505.0,151.0,7535.0,80.0,443.0,17.0,34.0
330,85.0,117.0,828.0,842.0,118.0,1098.0,1440.0,156.0,7146.0,67.0,406.0,15.0,17.0
331,96.0,119.0,825.0,927.0,144.0,1118.0,1477.0,169.0,6597.0,87.0,346.0,17.0,15.0
332,106.0,126.0,872.0,1009.0,159.0,1170.0,1566.0,166.0,6697.0,108.0,356.0,22.0,17.0
333,91.0,100.0,680.0,842.0,122.0,1112.0,1494.0,113.0,8554.0,67.0,639.0,-200.0,22.0
334,126.0,197.0,1002.0,1028.0,230.0,1390.0,1730.0,96.0,9720.0,114.0,811.0,27.0,-200.0
335,130.0,195.0,1159.0,1096.0,320.0,1353.0,1783.0,117.0,9497.0,134.0,691.0,28.0,27.0
336,111.0,156.0,979.0,1050.0,263.0,1260.0,1722.0,107.0,8794.0,120.0,685.0,27.0,28.0
337,134.0,247.0,1311.0,1302.0,556.0,1501.0,2008.0,107.0,8643.0,202.0,673.0,45.0,27.0
338,136.0,190.0,1071.0,1130.0,458.0,1273.0,1744.0,108.0,8486.0,144.0,657.0,35.0,45.0
339,125.0,169.0,899.0,955.0,214.0,1179.0,1571.0,103.0,8336.0,94.0,663.0,26.0,35.0
340,108.0,118.0,766.0,809.0,97.0,1047.0,1435.0,101.0,8248.0,59.0,669.0,17.0,26.0
341,87.0,81.0,589.0,739.0,79.0,973.0,1354.0,104.0,7717.0,45.0,611.0,13.0,17.0
342,89.0,80.0,631.0,737.0,81.0,997.0,1341.0,103.0,7516.0,45.0,599.0,13.0,13.0
343,58.0,42.0,479.0,621.0,52.0,970.0,1249.0,110.0,7686.0,25.0,584.0,1.0,13.0
344,54.0,38.0,479.0,568.0,38.0,902.0,1253.0,91.0,7890.0,18.0,681.0,7.0,1.0
345,-200.0,-200.0,417.0,538.0,35.0,921.0,1224.0,95.0,8091.0,14.0,682.0,7.0,7.0
346,28.0,18.0,378.0,490.0,29.0,858.0,1212.0,93.0,8496.0,9.0,723.0,5.0,7.0
347,20.0,12.0,344.0,457.0,21.0,878.0,1158.0,99.0,8152.0,6.0,668.0,5.0,5.0
348,51.0,43.0,413.0,540.0,46.0,893.0,1268.0,76.0,8695.0,14.0,832.0,6.0,5.0
349,82.0,84.0,605.0,697.0,55.0,1038.0,1383.0,81.0,8544.0,38.0,790.0,11.0,6.0
350,112.0,184.0,991.0,1035.0,271.0,1320.0,1721.0,87.0,8429.0,116.0,746.0,27.0,11.0
351,119.0,202.0,1175.0,1235.0,434.0,1353.0,1937.0,86.0,8415.0,178.0,751.0,35.0,27.0
352,99.0,133.0,923.0,933.0,300.0,1133.0,1552.0,97.0,8389.0,88.0,697.0,23.0,35.0
353,98.0,130.0,829.0,849.0,116.0,1066.0,1468.0,110.0,8447.0,68.0,644.0,16.0,23.0
354,88.0,106.0,733.0,809.0,95.0,1027.0,1442.0,136.0,8209.0,59.0,530.0,13.0,16.0
355,96.0,132.0,819.0,935.0,211.0,1106.0,1570.0,142.0,7780.0,89.0,484.0,2.0,13.0
356,81.0,106.0,723.0,907.0,168.0,1038.0,1492.0,142.0,7438.0,82.0,463.0,19.0,2.0
357,92.0,125.0,786.0,924.0,154.0,1084.0,1501.0,160.0,7462.0,86.0,413.0,19.0,19.0
358,105.0,138.0,850.0,982.0,267.0,1105.0,1545.0,177.0,7094.0,101.0,354.0,22.0,19.0
359,88.0,120.0,820.0,957.0,143.0,1102.0,1527.0,171.0,7225.0,94.0,374.0,2.0,22.0
360,103.0,158.0,991.0,1137.0,374.0,1240.0,1748.0,149.0,6835.0,146.0,405.0,29.0,2.0
361,141.0,253.0,1454.0,1418.0,797.0,1443.0,2060.0,134.0,7293.0,246.0,478.0,52.0,29.0
362,133.0,231.0,1488.0,1341.0,698.0,1389.0,1982.0,126.0,7642.0,216.0,525.0,46.0,52.0
363,119.0,150.0,1205.0,989.0,234.0,1183.0,1539.0,122.0,7555.0,103.0,532.0,25.0,46.0
364,106.0,99.0,909.0,798.0,104.0,1014.0,1376.0,106.0,7140.0,57.0,561.0,15.0,25.0
365,92.0,75.0,769.0,736.0,67.0,979.0,1324.0,99.0,7276.0,45.0,595.0,12.0,15.0
366,97.0,93.0,835.0,787.0,88.0,1048.0,1373.0,96.0,7323.0,55.0,611.0,17.0,12.0
367,91.0,79.0,793.0,753.0,79.0,1024.0,1357.0,97.0,7425.0,48.0,616.0,14.0,17.0
368,83.0,67.0,733.0,690.0,61.0,974.0,1313.0,94.0,7398.0,36.0,626.0,12.0,14.0
369,-200.0,-200.0,502.0,561.0,43.0,862.0,1219.0,82.0,7455.0,17.0,685.0,6.0,12.0
370,59.0,45.0,562.0,602.0,40.0,925.0,1263.0,80.0,7459.0,22.0,694.0,7.0,6.0
371,73.0,72.0,832.0,654.0,52.0,952.0,1312.0,77.0,7655.0,30.0,724.0,8.0,7.0
372,78.0,103.0,924.0,713.0,64.0,1005.0,1363.0,80.0,7711.0,40.0,718.0,9.0,8.0
373,90.0,132.0,974.0,842.0,88.0,1122.0,1438.0,85.0,7375.0,67.0,663.0,16.0,9.0
374,110.0,239.0,1307.0,1201.0,375.0,1351.0,1828.0,98.0,7214.0,167.0,596.0,34.0,16.0
375,114.0,275.0,1481.0,1278.0,592.0,1408.0,1928.0,112.0,7544.0,193.0,570.0,38.0,34.0
376,119.0,232.0,1405.0,1142.0,357.0,1304.0,1747.0,148.0,7407.0,148.0,441.0,31.0,38.0
377,121.0,180.0,1195.0,1098.0,296.0,1207.0,1664.0,168.0,6729.0,134.0,353.0,27.0,31.0
378,97.0,112.0,868.0,1014.0,181.0,1099.0,1503.0,192.0,5976.0,110.0,271.0,2.0,27.0
379,99.0,116.0,874.0,1068.0,211.0,1106.0,1535.0,191.0,5741.0,125.0,262.0,23.0,2.0
380,85.0,103.0,738.0,916.0,199.0,1009.0,1391.0,163.0,5683.0,84.0,308.0,19.0,23.0
381,75.0,89.0,550.0,776.0,81.0,962.0,1279.0,142.0,5922.0,53.0,368.0,13.0,19.0
382,87.0,112.0,777.0,933.0,143.0,1093.0,1454.0,134.0,6292.0,88.0,410.0,19.0,13.0
383,102.0,127.0,966.0,1023.0,247.0,1180.0,1588.0,142.0,6982.0,112.0,433.0,23.0,19.0
384,105.0,125.0,990.0,1037.0,239.0,1168.0,1580.0,121.0,6403.0,116.0,456.0,24.0,23.0
385,98.0,120.0,944.0,1063.0,267.0,1168.0,1540.0,104.0,6046.0,124.0,480.0,27.0,24.0
386,93.0,120.0,962.0,1000.0,261.0,1140.0,1490.0,100.0,6280.0,106.0,511.0,26.0,27.0
387,91.0,99.0,778.0,811.0,97.0,1001.0,1308.0,98.0,6172.0,60.0,508.0,15.0,26.0
388,85.0,79.0,690.0,743.0,66.0,953.0,1252.0,97.0,6063.0,46.0,504.0,12.0,15.0
389,74.0,66.0,644.0,715.0,60.0,972.0,1258.0,99.0,6103.0,41.0,502.0,11.0,12.0
390,87.0,94.0,753.0,776.0,77.0,1021.0,1307.0,94.0,6300.0,52.0,534.0,15.0,11.0
391,79.0,70.0,646.0,664.0,57.0,940.0,1232.0,86.0,6488.0,32.0,578.0,1.0,15.0
392,78.0,75.0,838.0,736.0,65.0,1046.0,1312.0,81.0,6746.0,45.0,621.0,12.0,1.0
393,-200.0,-200.0,851.0,699.0,59.0,1026.0,1292.0,79.0,6777.0,38.0,635.0,11.0,12.0
394,63.0,57.0,801.0,698.0,48.0,983.0,1296.0,74.0,6683.0,38.0,648.0,-200.0,11.0
395,48.0,32.0,665.0,578.0,27.0,915.0,1212.0,82.0,6444.0,19.0,589.0,8.0,-200.0
396,59.0,54.0,717.0,615.0,25.0,935.0,1250.0,63.0,6410.0,24.0,666.0,9.0,8.0
397,65.0,68.0,795.0,669.0,42.0,976.0,1266.0,72.0,6396.0,33.0,629.0,11.0,9.0
398,71.0,98.0,936.0,842.0,78.0,1124.0,1418.0,72.0,6500.0,67.0,639.0,15.0,11.0
399,84.0,128.0,1076.0,919.0,128.0,1163.0,1530.0,111.0,6654.0,85.0,505.0,18.0,15.0
400,93.0,129.0,1016.0,966.0,184.0,1167.0,1520.0,155.0,6313.0,97.0,361.0,21.0,18.0
401,99.0,130.0,834.0,955.0,156.0,1121.0,1451.0,178.0,5920.0,94.0,292.0,21.0,21.0
402,93.0,111.0,756.0,940.0,176.0,1071.0,1449.0,176.0,6013.0,90.0,301.0,19.0,21.0
403,96.0,106.0,766.0,979.0,232.0,1065.0,1467.0,191.0,5861.0,100.0,268.0,21.0,19.0
404,114.0,137.0,905.0,1072.0,305.0,1157.0,1596.0,177.0,5735.0,126.0,286.0,25.0,21.0
405,101.0,113.0,765.0,883.0,150.0,1046.0,1357.0,178.0,5737.0,76.0,284.0,19.0,25.0
406,108.0,122.0,830.0,1042.0,188.0,1147.0,1538.0,187.0,5555.0,118.0,260.0,22.0,19.0
407,117.0,137.0,853.0,1022.0,221.0,1119.0,1508.0,171.0,6038.0,112.0,313.0,23.0,22.0
408,125.0,165.0,981.0,1062.0,219.0,1210.0,1586.0,158.0,6440.0,124.0,361.0,27.0,23.0
409,133.0,196.0,1286.0,1079.0,306.0,1306.0,1621.0,147.0,6657.0,129.0,401.0,3.0,27.0
410,119.0,174.0,1244.0,1057.0,270.0,1258.0,1633.0,136.0,6991.0,122.0,449.0,28.0,3.0
411,107.0,140.0,1056.0,930.0,231.0,1148.0,1475.0,125.0,6946.0,88.0,481.0,22.0,28.0
412,96.0,102.0,1003.0,848.0,125.0,1108.0,1421.0,118.0,7042.0,68.0,508.0,16.0,22.0
413,105.0,130.0,1245.0,924.0,122.0,1231.0,1483.0,109.0,7326.0,86.0,561.0,21.0,16.0
414,102.0,121.0,1200.0,937.0,161.0,1293.0,1464.0,109.0,7277.0,89.0,559.0,23.0,21.0
415,97.0,111.0,1188.0,912.0,101.0,1274.0,1451.0,103.0,7278.0,83.0,581.0,23.0,23.0
416,79.0,87.0,1070.0,827.0,95.0,1135.0,1395.0,93.0,7294.0,63.0,622.0,17.0,23.0
417,-200.0,-200.0,1075.0,911.0,129.0,1151.0,1501.0,82.0,7276.0,83.0,667.0,22.0,17.0
418,69.0,77.0,895.0,769.0,96.0,1010.0,1396.0,83.0,7124.0,51.0,649.0,13.0,22.0
419,52.0,39.0,755.0,626.0,54.0,870.0,1284.0,96.0,7000.0,26.0,585.0,8.0,13.0
420,62.0,77.0,806.0,688.0,63.0,983.0,1342.0,77.0,6990.0,36.0,664.0,11.0,8.0
421,69.0,91.0,836.0,691.0,72.0,995.0,1321.0,74.0,7043.0,36.0,680.0,14.0,11.0
422,75.0,105.0,897.0,747.0,91.0,1024.0,1382.0,97.0,7035.0,47.0,586.0,13.0,14.0
423,83.0,133.0,1073.0,880.0,127.0,1163.0,1486.0,125.0,7242.0,75.0,501.0,19.0,13.0
424,94.0,128.0,1088.0,938.0,193.0,1218.0,1501.0,168.0,7018.0,90.0,369.0,23.0,19.0
425,96.0,126.0,1036.0,958.0,188.0,1210.0,1514.0,192.0,6887.0,95.0,313.0,23.0,23.0
426,86.0,92.0,768.0,887.0,151.0,1114.0,1438.0,213.0,6607.0,77.0,264.0,18.0,23.0
427,72.0,66.0,587.0,796.0,103.0,995.0,1287.0,212.0,5768.0,57.0,231.0,14.0,18.0
428,53.0,50.0,452.0,700.0,55.0,927.0,1189.0,186.0,5319.0,38.0,250.0,1.0,14.0
429,65.0,70.0,470.0,754.0,104.0,1002.0,1260.0,180.0,5594.0,48.0,273.0,14.0,1.0
430,70.0,73.0,502.0,727.0,116.0,987.0,1244.0,182.0,5848.0,43.0,283.0,13.0,14.0
431,75.0,77.0,516.0,714.0,93.0,993.0,1238.0,170.0,6048.0,41.0,314.0,13.0,13.0
432,86.0,86.0,555.0,746.0,93.0,1012.0,1301.0,156.0,6170.0,47.0,350.0,14.0,13.0
433,94.0,93.0,671.0,823.0,155.0,1114.0,1357.0,141.0,6438.0,62.0,402.0,19.0,14.0
434,103.0,105.0,788.0,789.0,115.0,1093.0,1329.0,134.0,6623.0,55.0,432.0,18.0,19.0
435,81.0,67.0,538.0,669.0,75.0,968.0,1246.0,123.0,6686.0,33.0,468.0,11.0,18.0
436,80.0,63.0,544.0,666.0,65.0,960.0,1224.0,119.0,6449.0,32.0,465.0,11.0,11.0
437,77.0,63.0,500.0,648.0,57.0,942.0,1204.0,115.0,6319.0,29.0,466.0,11.0,11.0
438,58.0,46.0,417.0,598.0,40.0,888.0,1156.0,106.0,6135.0,22.0,480.0,9.0,11.0
439,31.0,21.0,341.0,524.0,27.0,818.0,1071.0,107.0,5895.0,13.0,458.0,6.0,9.0
440,38.0,22.0,352.0,509.0,23.0,840.0,1076.0,104.0,5901.0,11.0,466.0,5.0,6.0
441,-200.0,-200.0,397.0,524.0,28.0,894.0,1095.0,101.0,5913.0,13.0,478.0,7.0,5.0
442,59.0,39.0,502.0,516.0,21.0,864.0,1153.0,113.0,6280.0,12.0,469.0,6.0,7.0
443,70.0,55.0,648.0,559.0,33.0,898.0,1180.0,101.0,6341.0,17.0,512.0,7.0,6.0
444,75.0,76.0,760.0,643.0,40.0,946.0,1232.0,99.0,6167.0,29.0,507.0,9.0,7.0
445,103.0,181.0,1183.0,1125.0,279.0,1309.0,1687.0,81.0,6150.0,143.0,568.0,29.0,9.0
446,134.0,259.0,1431.0,1289.0,743.0,1326.0,1806.0,109.0,5748.0,197.0,441.0,41.0,29.0
447,98.0,118.0,705.0,786.0,147.0,966.0,1258.0,118.0,5184.0,55.0,376.0,15.0,41.0
448,97.0,119.0,637.0,793.0,97.0,975.0,1254.0,139.0,5222.0,56.0,332.0,15.0,15.0
449,98.0,123.0,658.0,803.0,118.0,988.0,1293.0,156.0,5285.0,58.0,301.0,15.0,15.0
450,78.0,92.0,546.0,786.0,91.0,971.0,1272.0,165.0,5406.0,55.0,290.0,14.0,15.0
451,83.0,91.0,561.0,833.0,146.0,1010.0,1332.0,175.0,5517.0,65.0,279.0,16.0,14.0
452,92.0,103.0,532.0,790.0,139.0,984.0,1268.0,179.0,5446.0,55.0,268.0,15.0,16.0
453,81.0,102.0,535.0,776.0,155.0,962.0,1247.0,182.0,5387.0,52.0,261.0,14.0,15.0
454,90.0,94.0,525.0,801.0,128.0,1012.0,1289.0,180.0,5522.0,58.0,271.0,15.0,14.0
455,95.0,98.0,603.0,896.0,166.0,1058.0,1358.0,170.0,5558.0,79.0,289.0,19.0,15.0
456,114.0,126.0,802.0,985.0,299.0,1173.0,1477.0,161.0,5680.0,102.0,313.0,25.0,19.0
457,106.0,108.0,796.0,907.0,163.0,1127.0,1404.0,145.0,5839.0,82.0,354.0,21.0,25.0
458,99.0,95.0,689.0,797.0,154.0,1020.0,1302.0,132.0,5733.0,57.0,379.0,16.0,21.0
459,90.0,78.0,553.0,700.0,80.0,949.0,1178.0,131.0,5170.0,38.0,344.0,12.0,16.0
460,82.0,61.0,509.0,710.0,58.0,930.0,1137.0,135.0,4405.0,40.0,285.0,11.0,12.0
461,74.0,55.0,455.0,643.0,55.0,900.0,1089.0,124.0,4583.0,28.0,319.0,1.0,11.0
462,76.0,57.0,425.0,630.0,33.0,899.0,1050.0,131.0,4023.0,26.0,268.0,1.0,1.0
463,66.0,41.0,436.0,569.0,33.0,866.0,1055.0,116.0,4595.0,18.0,336.0,7.0,1.0
464,73.0,46.0,618.0,563.0,32.0,900.0,1130.0,105.0,5442.0,17.0,429.0,7.0,7.0
465,-200.0,-200.0,747.0,540.0,25.0,949.0,1104.0,117.0,5298.0,14.0,387.0,8.0,7.0
466,69.0,41.0,693.0,529.0,29.0,897.0,1101.0,122.0,5277.0,13.0,372.0,-200.0,8.0
467,71.0,52.0,691.0,605.0,26.0,956.0,1117.0,129.0,5037.0,23.0,339.0,7.0,-200.0
468,98.0,111.0,1013.0,779.0,86.0,1054.0,1266.0,113.0,5376.0,53.0,403.0,11.0,7.0
469,115.0,191.0,1311.0,1096.0,294.0,1343.0,1587.0,119.0,5341.0,134.0,384.0,26.0,11.0
470,130.0,244.0,1675.0,1399.0,664.0,1584.0,1947.0,133.0,5416.0,238.0,356.0,4.0,26.0
471,150.0,283.0,1689.0,1337.0,695.0,1556.0,1852.0,163.0,5305.0,215.0,288.0,42.0,4.0
472,159.0,320.0,1688.0,1324.0,735.0,1565.0,1872.0,179.0,5741.0,210.0,282.0,47.0,42.0
473,146.0,249.0,1548.0,1251.0,649.0,1429.0,1754.0,183.0,5529.0,184.0,266.0,39.0,47.0
474,138.0,219.0,1490.0,1267.0,586.0,1419.0,1763.0,208.0,5463.0,189.0,225.0,37.0,39.0
475,128.0,200.0,1354.0,1213.0,546.0,1373.0,1711.0,224.0,5352.0,171.0,200.0,34.0,37.0
476,97.0,138.0,1014.0,992.0,245.0,1185.0,1448.0,209.0,5295.0,104.0,217.0,22.0,34.0
477,91.0,118.0,831.0,897.0,178.0,1122.0,1372.0,191.0,5790.0,80.0,265.0,19.0,22.0
